"","rank","abundance","proportion","plower","pupper","accumfreq","logabun","rankfreq"
"Otu12818",7939,8,0,0,0,90.2,0.9,53.3
"Otu7755",7940,8,0,0,0,90.2,0.9,53.4
"Otu6494",7941,8,0,0,0,90.2,0.9,53.4
"Otu10550",7942,8,0,0,0,90.2,0.9,53.4
"Otu14659",7943,8,0,0,0,90.2,0.9,53.4
"Otu15948",7944,8,0,0,0,90.2,0.9,53.4
"Otu5798",7945,8,0,0,0,90.2,0.9,53.4
"Otu9952",7946,8,0,0,0,90.2,0.9,53.4
"Otu14046",7947,8,0,0,0,90.2,0.9,53.4
"Otu4022",7948,8,0,0,0,90.2,0.9,53.4
"Otu9740",7949,8,0,0,0,90.2,0.9,53.4
"Otu10407",7950,8,0,0,0,90.2,0.9,53.4
"Otu4146",7951,8,0,0,0,90.2,0.9,53.4
"Otu17802",7952,8,0,0,0,90.2,0.9,53.4
"Otu5103",7953,8,0,0,0,90.2,0.9,53.4
"Otu5294",7954,8,0,0,0,90.2,0.9,53.4
"Otu14356",7955,8,0,0,0,90.2,0.9,53.5
"Otu16837",7956,8,0,0,0,90.2,0.9,53.5
"Otu8864",7957,8,0,0,0,90.2,0.9,53.5
"Otu15659",7958,8,0,0,0,90.2,0.9,53.5
"Otu6938",7959,8,0,0,0,90.2,0.9,53.5
"Otu16225",7960,8,0,0,0,90.2,0.9,53.5
"Otu4602",7961,8,0,0,0,90.2,0.9,53.5
"Otu5610",7962,8,0,0,0,90.2,0.9,53.5
"Otu5870",7963,8,0,0,0,90.2,0.9,53.5
"Otu5354",7964,8,0,0,0,90.3,0.9,53.5
"Otu9780",7965,8,0,0,0,90.3,0.9,53.5
"Otu6724",7966,8,0,0,0,90.3,0.9,53.5
"Otu7284",7967,8,0,0,0,90.3,0.9,53.5
"Otu15117",7968,8,0,0,0,90.3,0.9,53.5
"Otu7563",7969,8,0,0,0,90.3,0.9,53.5
"Otu14702",7970,8,0,0,0,90.3,0.9,53.6
"Otu2164",7971,8,0,0,0,90.3,0.9,53.6
"Otu4198",7972,8,0,0,0,90.3,0.9,53.6
"Otu7186",7973,8,0,0,0,90.3,0.9,53.6
"Otu6569",7974,8,0,0,0,90.3,0.9,53.6
"Otu5904",7975,8,0,0,0,90.3,0.9,53.6
"Otu14919",7976,8,0,0,0,90.3,0.9,53.6
"Otu10983",7977,8,0,0,0,90.3,0.9,53.6
"Otu9827",7978,8,0,0,0,90.3,0.9,53.6
"Otu7840",7979,8,0,0,0,90.3,0.9,53.6
"Otu10749",7980,8,0,0,0,90.3,0.9,53.6
"Otu11114",7981,8,0,0,0,90.3,0.9,53.6
"Otu3913",7982,8,0,0,0,90.3,0.9,53.6
"Otu12303",7983,8,0,0,0,90.3,0.9,53.6
"Otu14329",7984,8,0,0,0,90.3,0.9,53.6
"Otu6348",7985,8,0,0,0,90.3,0.9,53.7
"Otu9889",7986,8,0,0,0,90.3,0.9,53.7
"Otu4558",7987,8,0,0,0,90.3,0.9,53.7
"Otu4590",7988,8,0,0,0,90.3,0.9,53.7
"Otu4896",7989,8,0,0,0,90.3,0.9,53.7
"Otu9815",7990,8,0,0,0,90.3,0.9,53.7
"Otu9298",7991,8,0,0,0,90.3,0.9,53.7
"Otu10643",7992,8,0,0,0,90.3,0.9,53.7
"Otu4771",7993,8,0,0,0,90.3,0.9,53.7
"Otu9065",7994,8,0,0,0,90.3,0.9,53.7
"Otu6458",7995,8,0,0,0,90.4,0.9,53.7
"Otu5911",7996,8,0,0,0,90.4,0.9,53.7
"Otu6583",7997,8,0,0,0,90.4,0.9,53.7
"Otu7181",7998,8,0,0,0,90.4,0.9,53.7
"Otu6661",7999,8,0,0,0,90.4,0.9,53.7
"Otu14343",8000,8,0,0,0,90.4,0.9,53.8
"Otu9174",8001,8,0,0,0,90.4,0.9,53.8
"Otu6927",8002,8,0,0,0,90.4,0.9,53.8
"Otu6776",8003,8,0,0,0,90.4,0.9,53.8
"Otu6160",8004,8,0,0,0,90.4,0.9,53.8
"Otu16824",8005,8,0,0,0,90.4,0.9,53.8
"Otu14719",8006,8,0,0,0,90.4,0.9,53.8
"Otu9821",8007,8,0,0,0,90.4,0.9,53.8
"Otu17686",8008,8,0,0,0,90.4,0.9,53.8
"Otu8234",8009,8,0,0,0,90.4,0.9,53.8
"Otu14882",8010,8,0,0,0,90.4,0.9,53.8
"Otu9739",8011,8,0,0,0,90.4,0.9,53.8
"Otu4095",8012,8,0,0,0,90.4,0.9,53.8
"Otu5972",8013,8,0,0,0,90.4,0.9,53.8
"Otu9408",8014,8,0,0,0,90.4,0.9,53.9
"Otu13771",8015,8,0,0,0,90.4,0.9,53.9
"Otu6034",8016,8,0,0,0,90.4,0.9,53.9
"Otu10058",8017,8,0,0,0,90.4,0.9,53.9
"Otu9294",8018,8,0,0,0,90.4,0.9,53.9
"Otu8075",8019,8,0,0,0,90.4,0.9,53.9
"Otu16850",8020,8,0,0,0,90.4,0.9,53.9
"Otu8975",8021,8,0,0,0,90.4,0.9,53.9
"Otu10943",8022,8,0,0,0,90.4,0.9,53.9
"Otu13298",8023,8,0,0,0,90.4,0.9,53.9
"Otu7902",8024,8,0,0,0,90.4,0.9,53.9
"Otu5962",8025,8,0,0,0,90.4,0.9,53.9
"Otu7444",8026,8,0,0,0,90.5,0.9,53.9
"Otu4856",8027,8,0,0,0,90.5,0.9,53.9
"Otu12701",8028,8,0,0,0,90.5,0.9,53.9
"Otu11041",8029,8,0,0,0,90.5,0.9,54
"Otu10662",8030,8,0,0,0,90.5,0.9,54
"Otu8731",8031,8,0,0,0,90.5,0.9,54
"Otu6371",8032,8,0,0,0,90.5,0.9,54
"Otu12721",8033,8,0,0,0,90.5,0.9,54
"Otu17352",8034,8,0,0,0,90.5,0.9,54
"Otu8856",8035,8,0,0,0,90.5,0.9,54
"Otu8955",8036,8,0,0,0,90.5,0.9,54
"Otu9625",8037,8,0,0,0,90.5,0.9,54
"Otu7754",8038,8,0,0,0,90.5,0.9,54
"Otu13552",8039,8,0,0,0,90.5,0.9,54
"Otu10554",8040,8,0,0,0,90.5,0.9,54
"Otu9187",8041,8,0,0,0,90.5,0.9,54
"Otu8255",8042,8,0,0,0,90.5,0.9,54
"Otu8009",8043,8,0,0,0,90.5,0.9,54
"Otu16961",8044,8,0,0,0,90.5,0.9,54.1
"Otu6911",8045,8,0,0,0,90.5,0.9,54.1
"Otu9524",8046,8,0,0,0,90.5,0.9,54.1
"Otu9694",8047,8,0,0,0,90.5,0.9,54.1
"Otu9850",8048,8,0,0,0,90.5,0.9,54.1
"Otu5550",8049,8,0,0,0,90.5,0.9,54.1
"Otu2558",8050,8,0,0,0,90.5,0.9,54.1
"Otu3734",8051,8,0,0,0,90.5,0.9,54.1
"Otu5888",8052,8,0,0,0,90.5,0.9,54.1
"Otu11981",8053,8,0,0,0,90.5,0.9,54.1
"Otu5615",8054,8,0,0,0,90.5,0.9,54.1
"Otu9401",8055,8,0,0,0,90.5,0.9,54.1
"Otu9981",8056,8,0,0,0,90.5,0.9,54.1
"Otu14342",8057,8,0,0,0,90.6,0.9,54.1
"Otu10860",8058,8,0,0,0,90.6,0.9,54.1
"Otu16000",8059,8,0,0,0,90.6,0.9,54.2
"Otu18258",8060,8,0,0,0,90.6,0.9,54.2
"Otu7076",8061,8,0,0,0,90.6,0.9,54.2
"Otu6685",8062,8,0,0,0,90.6,0.9,54.2
"Otu5476",8063,8,0,0,0,90.6,0.9,54.2
"Otu5290",8064,8,0,0,0,90.6,0.9,54.2
"Otu8011",8065,8,0,0,0,90.6,0.9,54.2
"Otu11667",8066,8,0,0,0,90.6,0.9,54.2
"Otu8559",8067,8,0,0,0,90.6,0.9,54.2
"Otu6720",8068,8,0,0,0,90.6,0.9,54.2
"Otu14143",8069,8,0,0,0,90.6,0.9,54.2
"Otu9892",8070,8,0,0,0,90.6,0.9,54.2
"Otu6369",8071,8,0,0,0,90.6,0.9,54.2
"Otu5093",8072,8,0,0,0,90.6,0.9,54.2
"Otu10956",8073,8,0,0,0,90.6,0.9,54.2
"Otu6901",8074,8,0,0,0,90.6,0.9,54.3
"Otu7705",8075,8,0,0,0,90.6,0.9,54.3
"Otu11199",8076,8,0,0,0,90.6,0.9,54.3
"Otu6644",8077,8,0,0,0,90.6,0.9,54.3
"Otu9688",8078,8,0,0,0,90.6,0.9,54.3
"Otu4827",8079,8,0,0,0,90.6,0.9,54.3
"Otu15381",8080,8,0,0,0,90.6,0.9,54.3
"Otu9853",8081,8,0,0,0,90.6,0.9,54.3
"Otu4372",8082,8,0,0,0,90.6,0.9,54.3
"Otu7489",8083,8,0,0,0,90.6,0.9,54.3
"Otu11895",8084,8,0,0,0,90.6,0.9,54.3
"Otu6638",8085,8,0,0,0,90.6,0.9,54.3
"Otu6775",8086,8,0,0,0,90.6,0.9,54.3
"Otu16959",8087,8,0,0,0,90.6,0.9,54.3
"Otu4544",8088,8,0,0,0,90.7,0.9,54.3
"Otu5915",8089,8,0,0,0,90.7,0.9,54.4
"Otu6403",8090,8,0,0,0,90.7,0.9,54.4
"Otu4356",8091,8,0,0,0,90.7,0.9,54.4
"Otu11359",8092,8,0,0,0,90.7,0.9,54.4
"Otu11551",8093,8,0,0,0,90.7,0.9,54.4
"Otu7869",8094,8,0,0,0,90.7,0.9,54.4
"Otu9060",8095,8,0,0,0,90.7,0.9,54.4
"Otu9830",8096,8,0,0,0,90.7,0.9,54.4
"Otu5259",8097,8,0,0,0,90.7,0.9,54.4
"Otu4423",8098,8,0,0,0,90.7,0.9,54.4
"Otu4348",8099,8,0,0,0,90.7,0.9,54.4
"Otu7892",8100,8,0,0,0,90.7,0.9,54.4
"Otu8102",8101,8,0,0,0,90.7,0.9,54.4
"Otu14541",8102,8,0,0,0,90.7,0.9,54.4
"Otu8503",8103,8,0,0,0,90.7,0.9,54.4
"Otu1166",8104,8,0,0,0,90.7,0.9,54.5
"Otu17923",8105,8,0,0,0,90.7,0.9,54.5
"Otu7314",8106,8,0,0,0,90.7,0.9,54.5
"Otu4269",8107,8,0,0,0,90.7,0.9,54.5
"Otu6880",8108,8,0,0,0,90.7,0.9,54.5
"Otu18135",8109,8,0,0,0,90.7,0.9,54.5
"Otu10212",8110,8,0,0,0,90.7,0.9,54.5
"Otu7813",8111,8,0,0,0,90.7,0.9,54.5
"Otu4699",8112,8,0,0,0,90.7,0.9,54.5
"Otu7300",8113,8,0,0,0,90.7,0.9,54.5
"Otu14698",8114,8,0,0,0,90.7,0.9,54.5
"Otu10545",8115,8,0,0,0,90.7,0.9,54.5
"Otu15724",8116,8,0,0,0,90.7,0.9,54.5
"Otu4987",8117,8,0,0,0,90.7,0.9,54.5
"Otu10118",8118,8,0,0,0,90.8,0.9,54.5
"Otu7744",8119,8,0,0,0,90.8,0.9,54.6
"Otu4828",8120,8,0,0,0,90.8,0.9,54.6
"Otu3544",8121,8,0,0,0,90.8,0.9,54.6
"Otu8698",8122,8,0,0,0,90.8,0.9,54.6
"Otu11249",8123,8,0,0,0,90.8,0.9,54.6
"Otu9439",8124,8,0,0,0,90.8,0.9,54.6
"Otu8408",8125,8,0,0,0,90.8,0.9,54.6
"Otu10064",8126,8,0,0,0,90.8,0.9,54.6
"Otu7643",8127,8,0,0,0,90.8,0.9,54.6
"Otu15852",8128,8,0,0,0,90.8,0.9,54.6
"Otu8674",8129,8,0,0,0,90.8,0.9,54.6
"Otu13776",8130,8,0,0,0,90.8,0.9,54.6
"Otu5957",8131,8,0,0,0,90.8,0.9,54.6
"Otu11134",8132,8,0,0,0,90.8,0.9,54.6
"Otu6666",8133,8,0,0,0,90.8,0.9,54.6
"Otu3383",8134,8,0,0,0,90.8,0.9,54.7
"Otu8256",8135,8,0,0,0,90.8,0.9,54.7
"Otu5381",8136,8,0,0,0,90.8,0.9,54.7
"Otu12889",8137,8,0,0,0,90.8,0.9,54.7
"Otu4070",8138,8,0,0,0,90.8,0.9,54.7
"Otu6619",8139,8,0,0,0,90.8,0.9,54.7
"Otu7908",8140,8,0,0,0,90.8,0.9,54.7
"Otu6608",8141,8,0,0,0,90.8,0.9,54.7
"Otu7359",8142,8,0,0,0,90.8,0.9,54.7
"Otu9990",8143,8,0,0,0,90.8,0.9,54.7
"Otu1933",8144,8,0,0,0,90.8,0.9,54.7
"Otu9409",8145,8,0,0,0,90.8,0.9,54.7
"Otu5367",8146,8,0,0,0,90.8,0.9,54.7
"Otu12463",8147,8,0,0,0,90.8,0.9,54.7
"Otu6058",8148,8,0,0,0,90.8,0.9,54.8
"Otu13938",8149,8,0,0,0,90.9,0.9,54.8
"Otu11456",8150,8,0,0,0,90.9,0.9,54.8
"Otu6145",8151,8,0,0,0,90.9,0.9,54.8
"Otu9005",8152,8,0,0,0,90.9,0.9,54.8
"Otu5436",8153,8,0,0,0,90.9,0.9,54.8
"Otu5620",8154,8,0,0,0,90.9,0.9,54.8
"Otu5431",8155,8,0,0,0,90.9,0.9,54.8
"Otu14538",8156,8,0,0,0,90.9,0.9,54.8
"Otu14942",8157,8,0,0,0,90.9,0.9,54.8
"Otu5764",8158,8,0,0,0,90.9,0.9,54.8
"Otu8714",8159,8,0,0,0,90.9,0.9,54.8
"Otu4977",8160,8,0,0,0,90.9,0.9,54.8
"Otu10503",8161,8,0,0,0,90.9,0.9,54.8
"Otu7067",8162,8,0,0,0,90.9,0.9,54.8
"Otu3021",8163,8,0,0,0,90.9,0.9,54.9
"Otu15890",8164,8,0,0,0,90.9,0.9,54.9
"Otu17419",8165,8,0,0,0,90.9,0.9,54.9
"Otu3531",8166,8,0,0,0,90.9,0.9,54.9
"Otu5755",8167,8,0,0,0,90.9,0.9,54.9
"Otu7455",8168,8,0,0,0,90.9,0.9,54.9
"Otu11046",8169,8,0,0,0,90.9,0.9,54.9
"Otu7669",8170,8,0,0,0,90.9,0.9,54.9
"Otu8737",8171,8,0,0,0,90.9,0.9,54.9
"Otu15133",8172,8,0,0,0,90.9,0.9,54.9
"Otu15665",8173,8,0,0,0,90.9,0.9,54.9
"Otu17474",8174,8,0,0,0,90.9,0.9,54.9
"Otu3911",8175,8,0,0,0,90.9,0.9,54.9
"Otu18065",8176,8,0,0,0,90.9,0.9,54.9
"Otu7102",8177,8,0,0,0,90.9,0.9,54.9
"Otu7594",8178,8,0,0,0,90.9,0.9,55
"Otu9887",8179,8,0,0,0,90.9,0.9,55
"Otu5739",8180,8,0,0,0,91,0.9,55
"Otu7663",8181,8,0,0,0,91,0.9,55
"Otu4656",8182,8,0,0,0,91,0.9,55
"Otu15692",8183,8,0,0,0,91,0.9,55
"Otu10762",8184,8,0,0,0,91,0.9,55
"Otu6142",8185,8,0,0,0,91,0.9,55
"Otu7890",8186,8,0,0,0,91,0.9,55
"Otu7189",8187,8,0,0,0,91,0.9,55
"Otu5488",8188,8,0,0,0,91,0.9,55
"Otu7298",8189,8,0,0,0,91,0.9,55
"Otu4955",8190,8,0,0,0,91,0.9,55
"Otu13443",8191,8,0,0,0,91,0.9,55
"Otu15124",8192,8,0,0,0,91,0.9,55
"Otu13946",8193,8,0,0,0,91,0.9,55.1
"Otu11960",8194,8,0,0,0,91,0.9,55.1
"Otu8746",8195,8,0,0,0,91,0.9,55.1
"Otu4720",8196,8,0,0,0,91,0.9,55.1
"Otu5838",8197,8,0,0,0,91,0.9,55.1
"Otu17211",8198,8,0,0,0,91,0.9,55.1
"Otu5520",8199,8,0,0,0,91,0.9,55.1
"Otu4970",8200,8,0,0,0,91,0.9,55.1
"Otu9040",8201,8,0,0,0,91,0.9,55.1
"Otu13023",8202,8,0,0,0,91,0.9,55.1
"Otu7970",8203,8,0,0,0,91,0.9,55.1
"Otu9158",8204,8,0,0,0,91,0.9,55.1
"Otu7509",8205,8,0,0,0,91,0.9,55.1
"Otu10424",8206,8,0,0,0,91,0.9,55.1
"Otu10814",8207,8,0,0,0,91,0.9,55.1
"Otu6909",8208,8,0,0,0,91,0.9,55.2
"Otu10577",8209,8,0,0,0,91,0.9,55.2
"Otu5784",8210,7,0,0,0,91,0.8,55.2
"Otu1350",8211,7,0,0,0,91.1,0.8,55.2
"Otu5959",8212,7,0,0,0,91.1,0.8,55.2
"Otu5361",8213,7,0,0,0,91.1,0.8,55.2
"Otu7965",8214,7,0,0,0,91.1,0.8,55.2
"Otu14998",8215,7,0,0,0,91.1,0.8,55.2
"Otu6268",8216,7,0,0,0,91.1,0.8,55.2
"Otu15311",8217,7,0,0,0,91.1,0.8,55.2
"Otu10583",8218,7,0,0,0,91.1,0.8,55.2
"Otu17269",8219,7,0,0,0,91.1,0.8,55.2
"Otu14922",8220,7,0,0,0,91.1,0.8,55.2
"Otu9154",8221,7,0,0,0,91.1,0.8,55.2
"Otu12957",8222,7,0,0,0,91.1,0.8,55.2
"Otu8926",8223,7,0,0,0,91.1,0.8,55.3
"Otu14307",8224,7,0,0,0,91.1,0.8,55.3
"Otu11653",8225,7,0,0,0,91.1,0.8,55.3
"Otu12488",8226,7,0,0,0,91.1,0.8,55.3
"Otu7657",8227,7,0,0,0,91.1,0.8,55.3
"Otu1731",8228,7,0,0,0,91.1,0.8,55.3
"Otu8013",8229,7,0,0,0,91.1,0.8,55.3
"Otu3987",8230,7,0,0,0,91.1,0.8,55.3
"Otu10063",8231,7,0,0,0,91.1,0.8,55.3
"Otu17351",8232,7,0,0,0,91.1,0.8,55.3
"Otu12115",8233,7,0,0,0,91.1,0.8,55.3
"Otu15963",8234,7,0,0,0,91.1,0.8,55.3
"Otu9112",8235,7,0,0,0,91.1,0.8,55.3
"Otu7532",8236,7,0,0,0,91.1,0.8,55.3
"Otu3634",8237,7,0,0,0,91.1,0.8,55.3
"Otu9593",8238,7,0,0,0,91.1,0.8,55.4
"Otu10410",8239,7,0,0,0,91.1,0.8,55.4
"Otu7207",8240,7,0,0,0,91.1,0.8,55.4
"Otu12379",8241,7,0,0,0,91.1,0.8,55.4
"Otu6490",8242,7,0,0,0,91.1,0.8,55.4
"Otu2039",8243,7,0,0,0,91.1,0.8,55.4
"Otu7039",8244,7,0,0,0,91.1,0.8,55.4
"Otu16066",8245,7,0,0,0,91.1,0.8,55.4
"Otu12476",8246,7,0,0,0,91.2,0.8,55.4
"Otu13404",8247,7,0,0,0,91.2,0.8,55.4
"Otu17887",8248,7,0,0,0,91.2,0.8,55.4
"Otu12315",8249,7,0,0,0,91.2,0.8,55.4
"Otu6421",8250,7,0,0,0,91.2,0.8,55.4
"Otu8740",8251,7,0,0,0,91.2,0.8,55.4
"Otu6748",8252,7,0,0,0,91.2,0.8,55.4
"Otu5814",8253,7,0,0,0,91.2,0.8,55.5
"Otu9716",8254,7,0,0,0,91.2,0.8,55.5
"Otu11757",8255,7,0,0,0,91.2,0.8,55.5
"Otu8221",8256,7,0,0,0,91.2,0.8,55.5
"Otu6681",8257,7,0,0,0,91.2,0.8,55.5
"Otu7723",8258,7,0,0,0,91.2,0.8,55.5
"Otu9845",8259,7,0,0,0,91.2,0.8,55.5
"Otu5552",8260,7,0,0,0,91.2,0.8,55.5
"Otu8355",8261,7,0,0,0,91.2,0.8,55.5
"Otu7996",8262,7,0,0,0,91.2,0.8,55.5
"Otu13628",8263,7,0,0,0,91.2,0.8,55.5
"Otu13699",8264,7,0,0,0,91.2,0.8,55.5
"Otu9156",8265,7,0,0,0,91.2,0.8,55.5
"Otu8631",8266,7,0,0,0,91.2,0.8,55.5
"Otu12236",8267,7,0,0,0,91.2,0.8,55.6
"Otu14808",8268,7,0,0,0,91.2,0.8,55.6
"Otu9610",8269,7,0,0,0,91.2,0.8,55.6
"Otu7088",8270,7,0,0,0,91.2,0.8,55.6
"Otu10000",8271,7,0,0,0,91.2,0.8,55.6
"Otu8843",8272,7,0,0,0,91.2,0.8,55.6
"Otu10104",8273,7,0,0,0,91.2,0.8,55.6
"Otu17014",8274,7,0,0,0,91.2,0.8,55.6
"Otu9013",8275,7,0,0,0,91.2,0.8,55.6
"Otu5581",8276,7,0,0,0,91.2,0.8,55.6
"Otu13264",8277,7,0,0,0,91.2,0.8,55.6
"Otu4454",8278,7,0,0,0,91.2,0.8,55.6
"Otu13978",8279,7,0,0,0,91.2,0.8,55.6
"Otu7073",8280,7,0,0,0,91.2,0.8,55.6
"Otu10707",8281,7,0,0,0,91.2,0.8,55.6
"Otu9680",8282,7,0,0,0,91.3,0.8,55.7
"Otu14888",8283,7,0,0,0,91.3,0.8,55.7
"Otu10034",8284,7,0,0,0,91.3,0.8,55.7
"Otu4611",8285,7,0,0,0,91.3,0.8,55.7
"Otu15584",8286,7,0,0,0,91.3,0.8,55.7
"Otu9762",8287,7,0,0,0,91.3,0.8,55.7
"Otu8169",8288,7,0,0,0,91.3,0.8,55.7
"Otu8723",8289,7,0,0,0,91.3,0.8,55.7
"Otu10909",8290,7,0,0,0,91.3,0.8,55.7
"Otu8802",8291,7,0,0,0,91.3,0.8,55.7
"Otu7737",8292,7,0,0,0,91.3,0.8,55.7
"Otu11494",8293,7,0,0,0,91.3,0.8,55.7
"Otu16051",8294,7,0,0,0,91.3,0.8,55.7
"Otu8842",8295,7,0,0,0,91.3,0.8,55.7
"Otu5846",8296,7,0,0,0,91.3,0.8,55.7
"Otu6672",8297,7,0,0,0,91.3,0.8,55.8
"Otu6765",8298,7,0,0,0,91.3,0.8,55.8
"Otu5358",8299,7,0,0,0,91.3,0.8,55.8
"Otu17266",8300,7,0,0,0,91.3,0.8,55.8
"Otu14958",8301,7,0,0,0,91.3,0.8,55.8
"Otu6553",8302,7,0,0,0,91.3,0.8,55.8
"Otu6066",8303,7,0,0,0,91.3,0.8,55.8
"Otu4139",8304,7,0,0,0,91.3,0.8,55.8
"Otu10071",8305,7,0,0,0,91.3,0.8,55.8
"Otu8500",8306,7,0,0,0,91.3,0.8,55.8
"Otu9997",8307,7,0,0,0,91.3,0.8,55.8
"Otu6460",8308,7,0,0,0,91.3,0.8,55.8
"Otu14003",8309,7,0,0,0,91.3,0.8,55.8
"Otu13501",8310,7,0,0,0,91.3,0.8,55.8
"Otu7557",8311,7,0,0,0,91.3,0.8,55.8
"Otu16770",8312,7,0,0,0,91.3,0.8,55.9
"Otu8050",8313,7,0,0,0,91.3,0.8,55.9
"Otu7453",8314,7,0,0,0,91.3,0.8,55.9
"Otu9193",8315,7,0,0,0,91.3,0.8,55.9
"Otu6384",8316,7,0,0,0,91.3,0.8,55.9
"Otu7992",8317,7,0,0,0,91.4,0.8,55.9
"Otu6321",8318,7,0,0,0,91.4,0.8,55.9
"Otu14078",8319,7,0,0,0,91.4,0.8,55.9
"Otu10353",8320,7,0,0,0,91.4,0.8,55.9
"Otu12715",8321,7,0,0,0,91.4,0.8,55.9
"Otu9104",8322,7,0,0,0,91.4,0.8,55.9
"Otu10374",8323,7,0,0,0,91.4,0.8,55.9
"Otu16256",8324,7,0,0,0,91.4,0.8,55.9
"Otu8886",8325,7,0,0,0,91.4,0.8,55.9
"Otu3583",8326,7,0,0,0,91.4,0.8,55.9
"Otu11508",8327,7,0,0,0,91.4,0.8,56
"Otu15324",8328,7,0,0,0,91.4,0.8,56
"Otu14469",8329,7,0,0,0,91.4,0.8,56
"Otu4793",8330,7,0,0,0,91.4,0.8,56
"Otu8476",8331,7,0,0,0,91.4,0.8,56
"Otu17356",8332,7,0,0,0,91.4,0.8,56
"Otu7629",8333,7,0,0,0,91.4,0.8,56
"Otu6035",8334,7,0,0,0,91.4,0.8,56
"Otu8333",8335,7,0,0,0,91.4,0.8,56
"Otu7697",8336,7,0,0,0,91.4,0.8,56
"Otu3575",8337,7,0,0,0,91.4,0.8,56
"Otu14418",8338,7,0,0,0,91.4,0.8,56
"Otu13283",8339,7,0,0,0,91.4,0.8,56
"Otu18245",8340,7,0,0,0,91.4,0.8,56
"Otu3890",8341,7,0,0,0,91.4,0.8,56
"Otu14156",8342,7,0,0,0,91.4,0.8,56.1
"Otu15116",8343,7,0,0,0,91.4,0.8,56.1
"Otu7214",8344,7,0,0,0,91.4,0.8,56.1
"Otu7956",8345,7,0,0,0,91.4,0.8,56.1
"Otu13878",8346,7,0,0,0,91.4,0.8,56.1
"Otu6297",8347,7,0,0,0,91.4,0.8,56.1
"Otu8649",8348,7,0,0,0,91.4,0.8,56.1
"Otu7268",8349,7,0,0,0,91.4,0.8,56.1
"Otu16078",8350,7,0,0,0,91.4,0.8,56.1
"Otu15711",8351,7,0,0,0,91.4,0.8,56.1
"Otu11879",8352,7,0,0,0,91.5,0.8,56.1
"Otu11898",8353,7,0,0,0,91.5,0.8,56.1
"Otu6243",8354,7,0,0,0,91.5,0.8,56.1
"Otu6962",8355,7,0,0,0,91.5,0.8,56.1
"Otu8779",8356,7,0,0,0,91.5,0.8,56.1
"Otu7273",8357,7,0,0,0,91.5,0.8,56.2
"Otu10869",8358,7,0,0,0,91.5,0.8,56.2
"Otu3362",8359,7,0,0,0,91.5,0.8,56.2
"Otu6514",8360,7,0,0,0,91.5,0.8,56.2
"Otu6721",8361,7,0,0,0,91.5,0.8,56.2
"Otu16257",8362,7,0,0,0,91.5,0.8,56.2
"Otu6242",8363,7,0,0,0,91.5,0.8,56.2
"Otu6992",8364,7,0,0,0,91.5,0.8,56.2
"Otu16956",8365,7,0,0,0,91.5,0.8,56.2
"Otu9474",8366,7,0,0,0,91.5,0.8,56.2
"Otu4678",8367,7,0,0,0,91.5,0.8,56.2
"Otu10036",8368,7,0,0,0,91.5,0.8,56.2
"Otu15288",8369,7,0,0,0,91.5,0.8,56.2
"Otu11050",8370,7,0,0,0,91.5,0.8,56.2
"Otu1756",8371,7,0,0,0,91.5,0.8,56.2
"Otu7055",8372,7,0,0,0,91.5,0.8,56.3
"Otu4931",8373,7,0,0,0,91.5,0.8,56.3
"Otu16789",8374,7,0,0,0,91.5,0.8,56.3
"Otu8615",8375,7,0,0,0,91.5,0.8,56.3
"Otu7276",8376,7,0,0,0,91.5,0.8,56.3
"Otu6322",8377,7,0,0,0,91.5,0.8,56.3
"Otu6856",8378,7,0,0,0,91.5,0.8,56.3
"Otu6851",8379,7,0,0,0,91.5,0.8,56.3
"Otu9520",8380,7,0,0,0,91.5,0.8,56.3
"Otu4493",8381,7,0,0,0,91.5,0.8,56.3
"Otu12997",8382,7,0,0,0,91.5,0.8,56.3
"Otu16481",8383,7,0,0,0,91.5,0.8,56.3
"Otu7050",8384,7,0,0,0,91.5,0.8,56.3
"Otu10826",8385,7,0,0,0,91.5,0.8,56.3
"Otu5712",8386,7,0,0,0,91.5,0.8,56.3
"Otu5820",8387,7,0,0,0,91.6,0.8,56.4
"Otu7939",8388,7,0,0,0,91.6,0.8,56.4
"Otu6080",8389,7,0,0,0,91.6,0.8,56.4
"Otu12583",8390,7,0,0,0,91.6,0.8,56.4
"Otu9111",8391,7,0,0,0,91.6,0.8,56.4
"Otu4466",8392,7,0,0,0,91.6,0.8,56.4
"Otu14141",8393,7,0,0,0,91.6,0.8,56.4
"Otu14172",8394,7,0,0,0,91.6,0.8,56.4
"Otu12008",8395,7,0,0,0,91.6,0.8,56.4
"Otu8862",8396,7,0,0,0,91.6,0.8,56.4
"Otu5136",8397,7,0,0,0,91.6,0.8,56.4
"Otu8742",8398,7,0,0,0,91.6,0.8,56.4
"Otu10185",8399,7,0,0,0,91.6,0.8,56.4
"Otu7894",8400,7,0,0,0,91.6,0.8,56.4
"Otu7595",8401,7,0,0,0,91.6,0.8,56.5
"Otu10239",8402,7,0,0,0,91.6,0.8,56.5
"Otu9117",8403,7,0,0,0,91.6,0.8,56.5
"Otu8138",8404,7,0,0,0,91.6,0.8,56.5
"Otu12139",8405,7,0,0,0,91.6,0.8,56.5
"Otu7389",8406,7,0,0,0,91.6,0.8,56.5
"Otu6141",8407,7,0,0,0,91.6,0.8,56.5
"Otu11818",8408,7,0,0,0,91.6,0.8,56.5
